epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1253.8,1.39824,1.27335,1.24549,0.57622,0.43333,0.44582,0.26294,1.53077,1.54982,1.23971,0.0011882,0.0011882,0.0011882
43,1282.51,1.39993,1.31039,1.25105,0.6158,0.43886,0.45727,0.26334,1.54409,1.48697,1.26983,0.0011684,0.0011684,0.0011684
44,1311.53,1.3889,1.29329,1.25311,0.61035,0.41771,0.45216,0.25101,1.6615,1.55487,1.29694,0.0011486,0.0011486,0.0011486
45,1339.71,1.37441,1.27276,1.24152,0.6672,0.3881,0.44723,0.25991,1.59779,1.52257,1.28569,0.0011288,0.0011288,0.0011288
46,1369.52,1.38438,1.27314,1.23003,0.59092,0.40952,0.4239,0.23879,1.64011,1.77323,1.3066,0.001109,0.001109,0.001109
47,1398.17,1.35842,1.23519,1.24096,0.67596,0.42381,0.46551,0.2676,1.59047,1.53415,1.29133,0.0010892,0.0010892,0.0010892
48,1428.11,1.34446,1.22063,1.21491,0.7238,0.40238,0.44715,0.25722,1.52721,1.53599,1.24904,0.0010694,0.0010694,0.0010694
49,1456.72,1.35077,1.23202,1.23065,0.68087,0.44048,0.47881,0.25986,1.7068,1.47739,1.33301,0.0010496,0.0010496,0.0010496
50,1485.94,1.32949,1.22031,1.21023,0.64606,0.40476,0.47106,0.26586,1.60034,1.36529,1.29721,0.0010298,0.0010298,0.0010298
51,1514.8,1.36512,1.23158,1.23009,0.67282,0.40952,0.45915,0.26962,1.53907,1.55046,1.26839,0.00101,0.00101,0.00101
52,1542.88,1.36553,1.25367,1.22737,0.71275,0.40952,0.47863,0.27128,1.6502,1.63737,1.31319,0.0009902,0.0009902,0.0009902
53,1575.31,1.36576,1.21966,1.22305,0.60292,0.46429,0.48235,0.2868,1.5372,1.34715,1.26851,0.0009704,0.0009704,0.0009704
54,1603.91,1.33619,1.21213,1.22912,0.73942,0.40714,0.46419,0.26708,1.57282,1.50668,1.2632,0.0009506,0.0009506,0.0009506
55,1633.43,1.34688,1.1971,1.21777,0.66621,0.43571,0.48117,0.26025,1.6431,1.36849,1.27544,0.0009308,0.0009308,0.0009308
56,1663.75,1.33647,1.21835,1.21905,0.60461,0.46966,0.4725,0.28294,1.52784,1.37483,1.25832,0.000911,0.000911,0.000911
57,1691.72,1.34069,1.19203,1.2229,0.64606,0.40238,0.44689,0.25483,1.57346,1.4717,1.27235,0.0008912,0.0008912,0.0008912
58,1722.7,1.33926,1.21337,1.20524,0.6857,0.44762,0.49194,0.26619,1.64645,1.40263,1.30802,0.0008714,0.0008714,0.0008714
59,1751.28,1.34337,1.18859,1.21528,0.59512,0.45952,0.46567,0.27098,1.53776,1.43311,1.25256,0.0008516,0.0008516,0.0008516
60,1781.06,1.2992,1.14897,1.20954,0.68569,0.42593,0.48956,0.29759,1.48724,1.26846,1.2503,0.0008318,0.0008318,0.0008318
61,1809.05,1.29139,1.16392,1.20156,0.67478,0.44048,0.48116,0.29568,1.4336,1.25975,1.26395,0.000812,0.000812,0.000812
62,1839.52,1.31206,1.17665,1.1984,0.62017,0.43333,0.47758,0.29762,1.3814,1.30541,1.21205,0.0007922,0.0007922,0.0007922
63,1869.42,1.31641,1.18402,1.1953,0.74698,0.43095,0.50218,0.30643,1.47865,1.28347,1.22077,0.0007724,0.0007724,0.0007724
64,1898.75,1.29826,1.16532,1.18466,0.71719,0.3985,0.47579,0.32179,1.29209,1.32798,1.18381,0.0007526,0.0007526,0.0007526
65,1929.56,1.26683,1.13454,1.19623,0.70153,0.40952,0.48996,0.33007,1.26957,1.22331,1.17131,0.0007328,0.0007328,0.0007328
66,1959.03,1.2393,1.11662,1.15492,0.71263,0.39524,0.46273,0.30976,1.27979,1.34341,1.18165,0.000713,0.000713,0.000713
67,1990.41,1.24867,1.10395,1.17489,0.69736,0.44762,0.50368,0.33442,1.30225,1.2785,1.17976,0.0006932,0.0006932,0.0006932
68,2019.34,1.2141,1.11568,1.16622,0.6834,0.43333,0.495,0.34347,1.18952,1.20403,1.15878,0.0006734,0.0006734,0.0006734
69,2050.47,1.23978,1.10886,1.17743,0.65212,0.41667,0.47024,0.3185,1.21797,1.45733,1.14325,0.0006536,0.0006536,0.0006536
70,2080.21,1.25275,1.11148,1.17635,0.64479,0.44048,0.47521,0.32448,1.19157,1.25522,1.1412,0.0006338,0.0006338,0.0006338
71,2110.9,1.2441,1.10277,1.16616,0.68146,0.44823,0.49042,0.33295,1.16917,1.24331,1.13826,0.000614,0.000614,0.000614
72,2140.88,1.25258,1.09941,1.15843,0.65967,0.43571,0.48779,0.32917,1.22522,1.3322,1.15374,0.0005942,0.0005942,0.0005942
73,2170.57,1.20448,1.0806,1.14708,0.59808,0.49286,0.51812,0.35297,1.21177,1.19566,1.13648,0.0005744,0.0005744,0.0005744
74,2200.86,1.22626,1.07997,1.17063,0.68755,0.45238,0.4956,0.34082,1.14634,1.21655,1.10882,0.0005546,0.0005546,0.0005546
75,2231.22,1.19973,1.07345,1.15715,0.63751,0.45714,0.48314,0.31788,1.32278,1.30735,1.17211,0.0005348,0.0005348,0.0005348
76,2260.68,1.23213,1.07143,1.15883,0.65277,0.42523,0.47171,0.31928,1.20817,1.25876,1.15512,0.000515,0.000515,0.000515
77,2291.04,1.22354,1.09706,1.15242,0.73481,0.41429,0.49445,0.33489,1.22162,1.20936,1.15137,0.0004952,0.0004952,0.0004952
78,2321.96,1.2204,1.08546,1.15556,0.64479,0.45714,0.49922,0.32701,1.30594,1.23246,1.16521,0.0004754,0.0004754,0.0004754
79,2352.19,1.17676,1.04317,1.13409,0.73354,0.42604,0.48715,0.33494,1.19256,1.231,1.13454,0.0004556,0.0004556,0.0004556
80,2381.92,1.19901,1.04016,1.14953,0.62552,0.48333,0.50386,0.34059,1.20741,1.28323,1.13769,0.0004358,0.0004358,0.0004358
81,2413.6,1.18288,1.03556,1.14409,0.74789,0.41667,0.50141,0.34967,1.1509,1.18037,1.12216,0.000416,0.000416,0.000416
82,2442.23,1.18783,1.03267,1.1378,0.68711,0.44048,0.49435,0.33538,1.2538,1.22106,1.15722,0.0003962,0.0003962,0.0003962
83,2471.38,1.18484,1.01945,1.13177,0.67105,0.44524,0.50126,0.34808,1.16729,1.17587,1.14213,0.0003764,0.0003764,0.0003764
84,2502.61,1.15234,0.9983,1.12669,0.69778,0.45,0.50545,0.35301,1.14936,1.15507,1.13123,0.0003566,0.0003566,0.0003566
85,2532.67,1.16304,1.01781,1.13623,0.68241,0.44762,0.50391,0.35374,1.14198,1.14961,1.12313,0.0003368,0.0003368,0.0003368
86,2562.83,1.16786,1.00512,1.13484,0.69144,0.4381,0.48971,0.34404,1.17073,1.23535,1.12953,0.000317,0.000317,0.000317
87,2591.82,1.17884,1.02602,1.12803,0.69179,0.44524,0.50085,0.34636,1.12278,1.19099,1.12878,0.0002972,0.0002972,0.0002972
88,2620.87,1.17416,1.00257,1.12202,0.69376,0.45238,0.50698,0.34858,1.17002,1.18953,1.13003,0.0002774,0.0002774,0.0002774
