epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,47.5749,1.58143,2.90477,1.34657,0.00565,0.56512,0.21152,0.09559,1.6155,3.29303,1.1773,0.0004,0.0004,0.0004
2,74.1715,1.48921,2.06291,1.28291,0.67945,0.09359,0.16272,0.08498,1.7274,3.17718,1.31705,0.000811882,0.000811882,0.000811882
3,103.765,1.57168,1.96398,1.32362,0.32801,0.2053,0.1688,0.08347,1.81374,2.56343,1.39961,0.00121545,0.00121545,0.00121545
4,133.239,1.61396,1.92101,1.3335,0.08549,0.20088,0.06839,0.029,1.82554,9.29234,1.56882,0.0016107,0.0016107,0.0016107
5,160.488,1.64351,1.93284,1.37777,0.1191,0.19647,0.06687,0.03262,1.84506,5.29268,1.55233,0.0019208,0.0019208,0.0019208
6,189.419,1.68464,1.8672,1.3968,0.20055,0.14349,0.09355,0.04378,2.21286,6.3516,1.84643,0.001901,0.001901,0.001901
7,219.336,1.65878,1.81688,1.39101,0.335,0.35982,0.25566,0.13462,1.78009,4.96296,1.52199,0.0018812,0.0018812,0.0018812
8,246.159,1.63851,1.76461,1.36644,0.32041,0.18543,0.16151,0.08659,2.04137,2.95853,1.52412,0.0018614,0.0018614,0.0018614
9,274.916,1.63092,1.74349,1.35192,0.3384,0.31347,0.24814,0.13533,1.82376,2.77499,1.43363,0.0018416,0.0018416,0.0018416
10,304.027,1.57839,1.66184,1.32947,0.39668,0.29581,0.2417,0.12112,1.83732,4.82029,1.49719,0.0018218,0.0018218,0.0018218
11,331.448,1.57021,1.6306,1.32368,0.38171,0.3223,0.25701,0.14336,1.71057,2.72266,1.36045,0.001802,0.001802,0.001802
12,358.452,1.55497,1.60402,1.3193,0.41884,0.30684,0.28954,0.15949,1.76677,2.48935,1.44892,0.0017822,0.0017822,0.0017822
13,389.84,1.55936,1.62893,1.33438,0.38512,0.27152,0.25031,0.15099,1.66275,3.57231,1.40226,0.0017624,0.0017624,0.0017624
14,417.867,1.53574,1.57765,1.31099,0.423,0.32852,0.29235,0.16084,1.64383,3.29912,1.37612,0.0017426,0.0017426,0.0017426
15,446.228,1.52166,1.59409,1.29795,0.41551,0.38762,0.33963,0.18823,1.69652,1.86634,1.3585,0.0017228,0.0017228,0.0017228
16,473.711,1.49225,1.55145,1.29845,0.44329,0.3245,0.31329,0.18315,1.71863,2.01708,1.40453,0.001703,0.001703,0.001703
17,502.047,1.51983,1.57048,1.29023,0.57504,0.34949,0.37668,0.1982,1.76632,1.92097,1.39389,0.0016832,0.0016832,0.0016832
18,530.908,1.53712,1.54496,1.31228,0.54143,0.2649,0.29227,0.16948,1.80098,2.00106,1.47382,0.0016634,0.0016634,0.0016634
19,559.526,1.49125,1.49042,1.25533,0.49218,0.33996,0.34484,0.18426,1.74852,2.5333,1.4032,0.0016436,0.0016436,0.0016436
20,586.226,1.48704,1.49524,1.27566,0.48971,0.38631,0.36629,0.20672,1.69764,1.8637,1.33236,0.0016238,0.0016238,0.0016238
21,615.881,1.46718,1.46771,1.24894,0.46334,0.39956,0.35033,0.18689,1.71671,2.245,1.31824,0.001604,0.001604,0.001604
22,641.877,1.48873,1.46191,1.24665,0.58455,0.36865,0.40529,0.23973,1.60556,1.72426,1.32379,0.0015842,0.0015842,0.0015842
23,669.546,1.48328,1.48104,1.26236,0.50725,0.36424,0.38239,0.21101,1.68297,1.78623,1.3328,0.0015644,0.0015644,0.0015644
24,699.151,1.4863,1.47449,1.26729,0.42386,0.34658,0.30498,0.16802,1.63001,3.07921,1.29527,0.0015446,0.0015446,0.0015446
25,726.7,1.47822,1.46239,1.27202,0.5907,0.35762,0.38995,0.21618,1.68091,1.68131,1.32654,0.0015248,0.0015248,0.0015248
26,756.045,1.44383,1.43303,1.22186,0.52061,0.33322,0.35224,0.20206,1.66755,1.95512,1.38666,0.001505,0.001505,0.001505
27,784.852,1.44133,1.43261,1.25126,0.49269,0.33775,0.36236,0.20114,1.71189,1.81168,1.32824,0.0014852,0.0014852,0.0014852
28,812.06,1.45523,1.42609,1.26117,0.53171,0.37598,0.39285,0.22435,1.63227,1.65696,1.31267,0.0014654,0.0014654,0.0014654
29,840.726,1.42551,1.38442,1.24166,0.50832,0.35831,0.36114,0.20782,1.63469,1.91731,1.33209,0.0014456,0.0014456,0.0014456
30,869.532,1.45355,1.39001,1.23598,0.45148,0.37612,0.35562,0.20435,1.61373,1.93498,1.29126,0.0014258,0.0014258,0.0014258
31,898.578,1.4476,1.39215,1.2384,0.60023,0.37122,0.38926,0.20799,1.76346,1.72375,1.35263,0.001406,0.001406,0.001406
32,925.526,1.43747,1.39881,1.23149,0.5456,0.37086,0.37999,0.22422,1.60631,1.80158,1.31369,0.0013862,0.0013862,0.0013862
33,956.122,1.44624,1.37335,1.24005,0.55889,0.39294,0.41313,0.25586,1.4908,1.54993,1.25634,0.0013664,0.0013664,0.0013664
34,984.468,1.4183,1.34371,1.22781,0.48364,0.41146,0.39733,0.22191,1.6942,1.74718,1.35058,0.0013466,0.0013466,0.0013466
35,1011.07,1.38519,1.31403,1.21456,0.51607,0.40839,0.40128,0.2265,1.62637,1.63167,1.30489,0.0013268,0.0013268,0.0013268
36,1040.7,1.36682,1.32047,1.20141,0.5256,0.41333,0.43325,0.24633,1.6204,1.54519,1.29534,0.001307,0.001307,0.001307
37,1071.53,1.3841,1.31348,1.21063,0.56375,0.39082,0.41491,0.24553,1.5749,1.56723,1.30254,0.0012872,0.0012872,0.0012872
38,1099.87,1.38171,1.30134,1.22622,0.58716,0.35791,0.39459,0.23967,1.54686,1.62414,1.27272,0.0012674,0.0012674,0.0012674
39,1129.07,1.36337,1.29733,1.1942,0.57224,0.37209,0.39252,0.24235,1.44639,1.62397,1.22692,0.0012476,0.0012476,0.0012476
40,1157.44,1.36038,1.27142,1.20302,0.64462,0.36839,0.42705,0.23741,1.62469,1.51243,1.26495,0.0012278,0.0012278,0.0012278
41,1185.39,1.36705,1.26525,1.20233,0.59477,0.39514,0.43581,0.26644,1.51329,1.49958,1.24588,0.001208,0.001208,0.001208
42,1214.23,1.35559,1.29776,1.20773,0.54003,0.39956,0.4071,0.25263,1.51029,1.61527,1.25297,0.0011882,0.0011882,0.0011882
43,1243.82,1.37376,1.28088,1.19647,0.62938,0.40618,0.44814,0.28285,1.4229,1.41864,1.23756,0.0011684,0.0011684,0.0011684
44,1273.31,1.37963,1.28588,1.20128,0.49667,0.44812,0.43767,0.25668,1.52357,1.73697,1.24685,0.0011486,0.0011486,0.0011486
45,1301.49,1.338,1.25158,1.17948,0.65603,0.36424,0.44675,0.2844,1.41477,1.46713,1.23659,0.0011288,0.0011288,0.0011288
46,1329.32,1.34565,1.24145,1.18799,0.52803,0.39073,0.42265,0.26985,1.43328,1.69702,1.25772,0.001109,0.001109,0.001109
47,1358.52,1.28616,1.20596,1.16736,0.60904,0.38411,0.43834,0.26708,1.54631,1.52527,1.26041,0.0010892,0.0010892,0.0010892
48,1387.52,1.34019,1.2304,1.17248,0.53926,0.40397,0.43174,0.24415,1.57263,1.59347,1.28143,0.0010694,0.0010694,0.0010694
49,1415.49,1.35556,1.22373,1.18431,0.60342,0.41943,0.44931,0.26637,1.55552,1.49635,1.27173,0.0010496,0.0010496,0.0010496
50,1443.19,1.338,1.24044,1.19573,0.58668,0.43868,0.44995,0.27209,1.4801,1.46299,1.23736,0.0010298,0.0010298,0.0010298
51,1471.23,1.34235,1.23646,1.18155,0.59564,0.43046,0.46411,0.28576,1.47297,1.43003,1.2571,0.00101,0.00101,0.00101
52,1499.91,1.31552,1.21385,1.1724,0.63452,0.45695,0.48888,0.30158,1.44338,1.37831,1.2207,0.0009902,0.0009902,0.0009902
53,1527.53,1.30919,1.2132,1.18056,0.61376,0.42605,0.45486,0.28086,1.44046,1.45789,1.23541,0.0009704,0.0009704,0.0009704
54,1558.38,1.28579,1.18564,1.15936,0.54323,0.43709,0.45772,0.27709,1.52784,1.5079,1.27789,0.0009506,0.0009506,0.0009506
55,1584.89,1.33303,1.20891,1.18072,0.57676,0.40177,0.44475,0.26322,1.51835,1.49254,1.26086,0.0009308,0.0009308,0.0009308
56,1614.37,1.30226,1.18597,1.16806,0.64273,0.40839,0.46854,0.28388,1.43998,1.42064,1.22422,0.000911,0.000911,0.000911
57,1643.27,1.27863,1.1296,1.15037,0.62162,0.41943,0.47164,0.30363,1.36417,1.38749,1.21523,0.0008912,0.0008912,0.0008912
58,1671.36,1.30132,1.18412,1.1635,0.67231,0.36686,0.4571,0.28527,1.3951,1.40366,1.20989,0.0008714,0.0008714,0.0008714
59,1698.85,1.26352,1.15618,1.1599,0.52565,0.455,0.45482,0.27644,1.39691,1.60211,1.20669,0.0008516,0.0008516,0.0008516
60,1728.09,1.28477,1.15253,1.15827,0.54505,0.44812,0.47901,0.28865,1.47728,1.37885,1.22499,0.0008318,0.0008318,0.0008318
61,1757.37,1.28576,1.16391,1.15252,0.56425,0.45254,0.47396,0.29741,1.42342,1.4166,1.21013,0.000812,0.000812,0.000812
62,1784.53,1.28424,1.13855,1.14891,0.54185,0.43339,0.452,0.28356,1.40451,1.42901,1.22701,0.0007922,0.0007922,0.0007922
63,1810.86,1.25711,1.12166,1.15125,0.61723,0.4128,0.47144,0.30296,1.35551,1.34871,1.20525,0.0007724,0.0007724,0.0007724
64,1840.37,1.26032,1.10976,1.1477,0.70602,0.37969,0.47026,0.29564,1.38184,1.38294,1.20961,0.0007526,0.0007526,0.0007526
65,1869.52,1.25548,1.09803,1.14484,0.55854,0.44408,0.48466,0.31167,1.3784,1.33101,1.19117,0.0007328,0.0007328,0.0007328
66,1897.14,1.24995,1.09629,1.1349,0.57807,0.44157,0.47184,0.30163,1.4026,1.37534,1.22476,0.000713,0.000713,0.000713
67,1924.99,1.24091,1.08039,1.12697,0.60863,0.46799,0.50494,0.3203,1.39662,1.33595,1.23993,0.0006932,0.0006932,0.0006932
68,1951.97,1.26404,1.10495,1.14604,0.63414,0.42854,0.48827,0.31176,1.35062,1.35415,1.18923,0.0006734,0.0006734,0.0006734
69,1980.65,1.25473,1.12514,1.14364,0.55233,0.46358,0.47919,0.29826,1.42229,1.43385,1.24167,0.0006536,0.0006536,0.0006536
70,2009.04,1.21639,1.06254,1.11247,0.61864,0.43267,0.47728,0.30027,1.41938,1.36457,1.24424,0.0006338,0.0006338,0.0006338
