epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2565.92,1.37932,1.46341,1.27805,0.60411,0.48565,0.51902,0.30974,1.55203,1.66201,1.32395,0.0011882,0.0011882,0.0011882
43,2625.77,1.32786,1.41452,1.24759,0.66626,0.43709,0.50947,0.29117,1.63476,1.62753,1.36473,0.0011684,0.0011684,0.0011684
44,2686.35,1.34591,1.42614,1.25905,0.66466,0.43267,0.50321,0.30241,1.59058,1.66046,1.33801,0.0011486,0.0011486,0.0011486
45,2747.34,1.32931,1.39459,1.24287,0.61267,0.45475,0.49493,0.304,1.53357,1.67486,1.32534,0.0011288,0.0011288,0.0011288
46,2807.43,1.31117,1.36057,1.23432,0.66391,0.45033,0.51578,0.31951,1.47715,1.69922,1.28778,0.001109,0.001109,0.001109
47,2868.14,1.32533,1.38785,1.23607,0.62161,0.47682,0.52637,0.32332,1.53389,1.63858,1.30317,0.0010892,0.0010892,0.0010892
48,2928.95,1.34047,1.37401,1.25188,0.58001,0.49669,0.50776,0.30019,1.60008,1.67687,1.32661,0.0010694,0.0010694,0.0010694
49,2989.86,1.31233,1.36203,1.23524,0.57823,0.51876,0.53748,0.31887,1.59163,1.64789,1.33091,0.0010496,0.0010496,0.0010496
50,3050.69,1.31446,1.37916,1.24501,0.64724,0.45254,0.51384,0.30607,1.60835,1.62941,1.34143,0.0010298,0.0010298,0.0010298
51,3112.91,1.29871,1.32008,1.23167,0.61429,0.48565,0.52396,0.32523,1.44763,1.63892,1.26158,0.00101,0.00101,0.00101
52,3174.69,1.29437,1.31905,1.22737,0.69269,0.4528,0.50622,0.31022,1.59882,1.63494,1.34003,0.0009902,0.0009902,0.0009902
53,3237.28,1.31336,1.32829,1.23731,0.61266,0.44812,0.47809,0.28351,1.62987,1.81649,1.33262,0.0009704,0.0009704,0.0009704
54,3299.73,1.29942,1.33488,1.23605,0.63527,0.47903,0.52346,0.31848,1.58067,1.58086,1.31186,0.0009506,0.0009506,0.0009506
55,3361.06,1.31244,1.3584,1.22707,0.55226,0.49012,0.50497,0.2927,1.567,1.6673,1.31923,0.0009308,0.0009308,0.0009308
56,3422.88,1.31011,1.33466,1.22775,0.65042,0.49698,0.534,0.31823,1.59486,1.59115,1.31025,0.000911,0.000911,0.000911
57,3484.56,1.29855,1.29894,1.21715,0.69646,0.47241,0.53927,0.32313,1.56801,1.54982,1.31598,0.0008912,0.0008912,0.0008912
58,3546.04,1.30309,1.30869,1.22278,0.59843,0.46578,0.5055,0.2957,1.62001,1.66096,1.33128,0.0008714,0.0008714,0.0008714
59,3606.76,1.29995,1.3034,1.22125,0.57833,0.51214,0.53311,0.30774,1.59152,1.58309,1.30817,0.0008516,0.0008516,0.0008516
60,3668.59,1.28357,1.2845,1.2104,0.65539,0.487,0.53623,0.3237,1.55467,1.58658,1.30176,0.0008318,0.0008318,0.0008318
61,3728.57,1.29567,1.2783,1.21635,0.63172,0.44812,0.49637,0.29887,1.5483,1.60876,1.32783,0.000812,0.000812,0.000812
62,3790.83,1.30383,1.28317,1.23186,0.62686,0.46578,0.52747,0.31246,1.56869,1.56516,1.2933,0.0007922,0.0007922,0.0007922
63,3852.11,1.28094,1.29965,1.21865,0.63586,0.4857,0.52738,0.31264,1.58001,1.58868,1.31149,0.0007724,0.0007724,0.0007724
64,3914.47,1.27088,1.23907,1.20654,0.56721,0.49669,0.5249,0.31586,1.54486,1.56654,1.29541,0.0007526,0.0007526,0.0007526
65,3976.5,1.2539,1.21819,1.20455,0.64547,0.4702,0.54082,0.33245,1.49358,1.57672,1.27274,0.0007328,0.0007328,0.0007328
66,4039.22,1.25343,1.20723,1.20678,0.66499,0.45916,0.53207,0.31657,1.57759,1.58027,1.31049,0.000713,0.000713,0.000713
67,4104.86,1.2624,1.25865,1.20698,0.63469,0.45916,0.52613,0.31786,1.53437,1.57777,1.29374,0.0006932,0.0006932,0.0006932
68,4171.91,1.24247,1.19285,1.18995,0.67433,0.46137,0.54155,0.32514,1.55955,1.54024,1.29734,0.0006734,0.0006734,0.0006734
69,4240.7,1.25639,1.23949,1.19784,0.67044,0.47903,0.54623,0.33743,1.53819,1.57504,1.28257,0.0006536,0.0006536,0.0006536
70,4307.64,1.25169,1.20746,1.19832,0.62584,0.52759,0.56676,0.34644,1.52112,1.5036,1.28629,0.0006338,0.0006338,0.0006338
71,4376.88,1.27273,1.18688,1.20608,0.69615,0.49007,0.54171,0.33161,1.53134,1.57445,1.29434,0.000614,0.000614,0.000614
72,4446.01,1.24588,1.18179,1.18678,0.69417,0.45254,0.52851,0.32114,1.5412,1.59137,1.28613,0.0005942,0.0005942,0.0005942
73,4513.47,1.22259,1.13944,1.17695,0.67544,0.51913,0.56375,0.32909,1.60366,1.55975,1.30623,0.0005744,0.0005744,0.0005744
74,4580.45,1.24066,1.17381,1.182,0.63198,0.51656,0.54158,0.34054,1.50415,1.6206,1.28276,0.0005546,0.0005546,0.0005546
75,4646.52,1.23692,1.16753,1.177,0.70567,0.46799,0.552,0.3309,1.54947,1.50026,1.29154,0.0005348,0.0005348,0.0005348
76,4713.05,1.21059,1.1308,1.16727,0.63991,0.51214,0.5494,0.34792,1.46388,1.49384,1.25703,0.000515,0.000515,0.000515
77,4780.09,1.26397,1.16829,1.20711,0.64046,0.49227,0.52387,0.32257,1.5566,1.59225,1.3003,0.0004952,0.0004952,0.0004952
78,4845.94,1.2276,1.13167,1.17575,0.65909,0.49007,0.53853,0.32472,1.56495,1.55628,1.29506,0.0004754,0.0004754,0.0004754
79,4915.16,1.2287,1.14706,1.18271,0.6384,0.49227,0.53276,0.32287,1.51882,1.55091,1.27854,0.0004556,0.0004556,0.0004556
80,4981.89,1.20555,1.13069,1.18081,0.62589,0.49448,0.52518,0.3172,1.54855,1.5699,1.29224,0.0004358,0.0004358,0.0004358
81,5047.9,1.24039,1.14075,1.1825,0.67056,0.48976,0.54295,0.33139,1.54076,1.5493,1.27655,0.000416,0.000416,0.000416
82,5114.47,1.21944,1.11233,1.16146,0.65344,0.4702,0.55075,0.32936,1.5716,1.50183,1.30091,0.0003962,0.0003962,0.0003962
83,5181.63,1.21276,1.10321,1.16581,0.61302,0.48607,0.54398,0.32922,1.53528,1.54299,1.28578,0.0003764,0.0003764,0.0003764
84,5246.92,1.20239,1.10412,1.17286,0.69635,0.47241,0.55729,0.33534,1.55796,1.48416,1.29165,0.0003566,0.0003566,0.0003566
85,5312.06,1.19153,1.05634,1.15394,0.6397,0.4989,0.54632,0.32496,1.5531,1.50244,1.29788,0.0003368,0.0003368,0.0003368
86,5376.02,1.20432,1.08924,1.16655,0.68062,0.49669,0.55361,0.34406,1.49437,1.51409,1.26793,0.000317,0.000317,0.000317
87,5440.73,1.22425,1.0879,1.16521,0.6708,0.52629,0.56429,0.35121,1.49407,1.45765,1.26289,0.0002972,0.0002972,0.0002972
88,5504.79,1.19281,1.07865,1.15074,0.66857,0.51656,0.54859,0.33696,1.52321,1.57146,1.27812,0.0002774,0.0002774,0.0002774
89,5568.77,1.18857,1.05162,1.15385,0.64216,0.52539,0.55088,0.3457,1.47256,1.50131,1.26067,0.0002576,0.0002576,0.0002576
90,5633.29,1.17972,1.04882,1.13637,0.6444,0.49007,0.53484,0.33022,1.52295,1.54247,1.27559,0.0002378,0.0002378,0.0002378
