epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1468.34,3.02148,3.08125,2.46284,0.60236,0.4,0.4202,0.24178,3.58109,3.80408,2.58671,0.0011882,0.0011882,0.0011882
43,1503.41,3.0329,3.08094,2.4706,0.67611,0.39761,0.45061,0.24318,3.69239,3.37835,2.59638,0.0011684,0.0011684,0.0011684
44,1538.99,2.99226,3.05599,2.46072,0.60622,0.4142,0.43366,0.2528,3.64387,3.31921,2.55296,0.0011486,0.0011486,0.0011486
45,1573.48,2.96968,3.00187,2.45643,0.6638,0.4119,0.43389,0.25012,3.58009,3.37025,2.53811,0.0011288,0.0011288,0.0011288
46,1609.05,3.05383,3.10567,2.44358,0.63489,0.4381,0.46516,0.27137,3.48985,3.20137,2.5334,0.001109,0.001109,0.001109
47,1644.33,3.00567,2.95985,2.41694,0.56352,0.41905,0.4275,0.23783,3.63687,3.43985,2.59983,0.0010892,0.0010892,0.0010892
48,1679.01,3.02343,3.00335,2.42663,0.5921,0.41474,0.43596,0.26059,3.49464,3.40303,2.50133,0.0010694,0.0010694,0.0010694
49,1714.16,2.95414,2.95329,2.45241,0.62163,0.44762,0.46085,0.25557,3.72918,3.3268,2.61501,0.0010496,0.0010496,0.0010496
50,1749.02,3.01214,2.9436,2.43214,0.61024,0.42497,0.43965,0.2425,3.69974,3.53137,2.55304,0.0010298,0.0010298,0.0010298
51,1784.35,2.99842,2.94736,2.44404,0.60738,0.41252,0.42173,0.24559,3.58734,3.73182,2.56321,0.00101,0.00101,0.00101
52,1819.54,2.94069,2.97586,2.43922,0.70431,0.40266,0.45412,0.25541,3.63234,3.2802,2.53106,0.0009902,0.0009902,0.0009902
53,1854.44,2.96808,2.93291,2.44636,0.58802,0.42139,0.43173,0.23349,3.82383,3.54136,2.61968,0.0009704,0.0009704,0.0009704
54,1889.78,3.01797,2.94752,2.44082,0.67913,0.40714,0.46005,0.27538,3.44074,3.3519,2.48855,0.0009506,0.0009506,0.0009506
55,1924.76,2.94143,2.89168,2.41108,0.59789,0.44048,0.45461,0.25343,3.7476,3.40259,2.54871,0.0009308,0.0009308,0.0009308
56,1960.74,2.99665,2.90835,2.4342,0.61144,0.41905,0.44631,0.26744,3.48151,3.43558,2.48713,0.000911,0.000911,0.000911
57,1995.74,3.00457,2.87269,2.46194,0.6485,0.4119,0.45533,0.25032,3.81416,3.35093,2.61179,0.0008912,0.0008912,0.0008912
58,2030.69,3.00238,2.86156,2.42765,0.55266,0.43829,0.43772,0.23778,3.69671,3.44962,2.57653,0.0008714,0.0008714,0.0008714
59,2065.91,2.9196,2.80528,2.42765,0.5829,0.45714,0.46603,0.26642,3.66481,3.24447,2.59005,0.0008516,0.0008516,0.0008516
60,2100.85,3.00565,2.89738,2.42212,0.55851,0.40238,0.42712,0.23057,3.77687,3.76248,2.61166,0.0008318,0.0008318,0.0008318
61,2135.36,2.97223,2.88098,2.40537,0.63975,0.42619,0.4637,0.26179,3.62141,3.29168,2.53363,0.000812,0.000812,0.000812
62,2170.04,2.9784,2.83749,2.41683,0.70874,0.40238,0.46725,0.28402,3.46947,3.24817,2.46033,0.0007922,0.0007922,0.0007922
63,2205.88,2.92586,2.80492,2.39479,0.6209,0.44286,0.47402,0.27816,3.63834,3.20553,2.54636,0.0007724,0.0007724,0.0007724
64,2240.5,2.93695,2.71619,2.39176,0.72212,0.39599,0.46454,0.26847,3.60971,3.26321,2.55061,0.0007526,0.0007526,0.0007526
65,2275.17,2.91482,2.80683,2.39711,0.70919,0.40952,0.47505,0.28364,3.43261,3.24526,2.47484,0.0007328,0.0007328,0.0007328
66,2309.27,2.85268,2.65464,2.34952,0.63011,0.41429,0.44847,0.26192,3.62458,3.3176,2.55394,0.000713,0.000713,0.000713
67,2343.01,2.94529,2.79427,2.40275,0.63962,0.43095,0.46444,0.26836,3.6171,3.29593,2.54255,0.0006932,0.0006932,0.0006932
68,2377.3,2.86957,2.73474,2.34966,0.60425,0.4617,0.48033,0.28215,3.41564,3.13973,2.50183,0.0006734,0.0006734,0.0006734
69,2412.37,2.87069,2.67354,2.34828,0.5695,0.42143,0.43174,0.25413,3.54288,3.65966,2.51119,0.0006536,0.0006536,0.0006536
70,2447.52,2.85767,2.66889,2.36925,0.61703,0.45476,0.46642,0.27121,3.5195,3.19895,2.45102,0.0006338,0.0006338,0.0006338
71,2482.14,2.9037,2.70862,2.37879,0.71235,0.40684,0.47715,0.28058,3.50658,3.24007,2.51466,0.000614,0.000614,0.000614
72,2516.48,2.89475,2.70737,2.37688,0.72518,0.42143,0.49244,0.28805,3.51685,3.23645,2.48486,0.0005942,0.0005942,0.0005942
73,2550.67,2.87271,2.71895,2.36265,0.66663,0.44755,0.47337,0.26725,3.59719,3.30379,2.50439,0.0005744,0.0005744,0.0005744
74,2584.22,2.95381,2.77607,2.39861,0.71173,0.42143,0.48413,0.27831,3.67343,3.24408,2.5035,0.0005546,0.0005546,0.0005546
75,2618.32,2.78537,2.61965,2.34874,0.62541,0.43095,0.46872,0.28226,3.38371,3.1524,2.48429,0.0005348,0.0005348,0.0005348
