epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.246,1.53408,2.43321,1.34867,0.45096,0.25607,0.2327,0.12695,1.83581,3.24616,1.45359,0.000651515,0.000651515,0.000651515
2,75.3885,1.55205,1.74785,1.36236,0.07257,0.37969,0.04643,0.02096,1.93261,12.0513,1.60678,0.00130513,0.00130513,0.00130513
3,111.789,1.67256,1.86448,1.44218,0.08065,0.07726,0.02762,0.01125,2.1225,39.9231,1.96017,0.00194555,0.00194555,0.00194555
4,147.914,1.66458,1.82769,1.45389,0.24847,0.21192,0.16415,0.09467,2.01186,6.13924,1.61843,0.0019406,0.0019406,0.0019406
5,185.474,1.65783,1.82098,1.44981,0.41245,0.25828,0.24649,0.1279,2.03068,4.60934,1.72546,0.0019208,0.0019208,0.0019208
6,220.136,1.58112,1.72249,1.38999,0.12896,0.21854,0.05795,0.0309,2.14788,5.11225,1.77233,0.001901,0.001901,0.001901
7,257.089,1.59345,1.64423,1.40615,0.46534,0.34216,0.33271,0.17879,1.9352,1.93973,1.54486,0.0018812,0.0018812,0.0018812
8,293.392,1.59878,1.6508,1.38606,0.4603,0.34216,0.3453,0.18255,1.85828,2.47022,1.48098,0.0018614,0.0018614,0.0018614
9,329.627,1.5231,1.56122,1.34844,0.51599,0.38411,0.39084,0.20896,1.82793,2.22805,1.42292,0.0018416,0.0018416,0.0018416
10,365.625,1.52673,1.57054,1.35227,0.49519,0.36812,0.3692,0.19999,1.78317,2.03612,1.44675,0.0018218,0.0018218,0.0018218
11,402.648,1.50303,1.53421,1.35125,0.53355,0.35541,0.39104,0.22972,1.71234,1.8441,1.3861,0.001802,0.001802,0.001802
12,436.744,1.49015,1.52857,1.33242,0.46507,0.37086,0.35379,0.17694,1.97202,2.28668,1.55759,0.0017822,0.0017822,0.0017822
13,472.803,1.49528,1.48259,1.32956,0.5191,0.41462,0.39932,0.20605,1.90067,1.90427,1.45023,0.0017624,0.0017624,0.0017624
14,507.439,1.4592,1.48531,1.31806,0.52977,0.41284,0.40713,0.22329,1.77716,1.98899,1.38768,0.0017426,0.0017426,0.0017426
15,544.191,1.4577,1.45126,1.31483,0.60289,0.37969,0.4137,0.22065,1.81369,1.83615,1.40965,0.0017228,0.0017228,0.0017228
16,579.679,1.475,1.44449,1.32186,0.55569,0.38928,0.41449,0.23757,1.76936,1.76217,1.40054,0.001703,0.001703,0.001703
17,618.462,1.47409,1.45692,1.32002,0.53318,0.38411,0.39403,0.22121,1.77243,2.07142,1.4108,0.0016832,0.0016832,0.0016832
18,654.742,1.45212,1.418,1.30078,0.67052,0.37307,0.43492,0.24467,1.77624,1.70227,1.39173,0.0016634,0.0016634,0.0016634
19,690.331,1.41868,1.37919,1.28317,0.57187,0.39294,0.41344,0.23224,1.86345,1.6941,1.41483,0.0016436,0.0016436,0.0016436
20,724.996,1.40978,1.3797,1.26581,0.55457,0.40839,0.42235,0.22792,1.84859,1.85603,1.4568,0.0016238,0.0016238,0.0016238
21,762.82,1.46431,1.41041,1.29542,0.56378,0.36424,0.41529,0.22744,1.8731,1.79285,1.47706,0.001604,0.001604,0.001604
22,796.389,1.42426,1.36623,1.27975,0.61287,0.40618,0.44052,0.26503,1.63641,1.64278,1.33743,0.0015842,0.0015842,0.0015842
23,831.767,1.40785,1.3445,1.24726,0.59664,0.39735,0.43855,0.25098,1.72668,1.80023,1.36517,0.0015644,0.0015644,0.0015644
24,867.263,1.4055,1.33597,1.27345,0.52385,0.40397,0.43,0.22942,1.7698,1.85748,1.3485,0.0015446,0.0015446,0.0015446
